Country,Year,Predicted_Share
Samoa,2024,42.35416780326738
Samoa,2025,42.97377382257263
Samoa,2026,43.394994942235854
Samoa,2027,43.65919011472482
Samoa,2028,43.81260303550858
Samoa,2029,43.895285241482426
Samoa,2030,43.93672203933763
Sao Tome and Principe,2020,41.336543364708625
Sao Tome and Principe,2021,42.26065655748087
Sao Tome and Principe,2022,43.16991031228652
Sao Tome and Principe,2023,43.991119548324264
Sao Tome and Principe,2024,44.674235854786886
Sao Tome and Principe,2025,45.19856094309221
Sao Tome and Principe,2026,45.57041347144386
Sao Tome and Principe,2027,45.81439168810941
Sao Tome and Principe,2028,45.962665140991554
Sao Tome and Principe,2029,46.04622582294294
Sao Tome and Principe,2030,46.08994028664588
Saudi Arabia,2020,0.015
Saudi Arabia,2021,0.015
Saudi Arabia,2022,0.015
Saudi Arabia,2023,0.015
Saudi Arabia,2024,0.015
Saudi Arabia,2025,0.015
Saudi Arabia,2026,0.015
Saudi Arabia,2027,0.015
Saudi Arabia,2028,0.015
Saudi Arabia,2029,0.015
Saudi Arabia,2030,0.015
Senegal,2020,38.966426003858224
Senegal,2021,39.96149230723282
Senegal,2022,40.93673599712132
Senegal,2023,41.777846725480345
Senegal,2024,42.43504644342543
Senegal,2025,42.90725031972223
Senegal,2026,43.22187175115831
Senegal,2027,43.41720643375982
Senegal,2028,43.53052574897331
Senegal,2029,43.59204407822155
Senegal,2030,43.623317482566996
Serbia,2020,20.654203505467855
Serbia,2021,20.49514583356721
Serbia,2022,20.347689538441035
Serbia,2023,20.216318656729385
Serbia,2024,20.10293556002294
Serbia,2025,20.00893378208705
Serbia,2026,19.935109406102946
Serbia,2027,19.8808536789299
Serbia,2028,19.84383835724856
Serbia,2029,19.820496307882156
Serbia,2030,19.806914401603173
Seychelles,2020,1.056409971322965
Seychelles,2021,1.0424088472477255
Seychelles,2022,1.0544238506842123
Seychelles,2023,1.0808558113117268
Seychelles,2024,1.1107651888703083
Seychelles,2025,1.1369664568632005
Seychelles,2026,1.1564473763893237
Seychelles,2027,1.1692045219144505
Seychelles,2028,1.176703766007879
Seychelles,2029,1.180705767423042
Seychelles,2030,1.182658664816819
Sierra Leone,2020,78.7523638899306
Sierra Leone,2021,80.10153604285686
Sierra Leone,2022,81.21421271338568
Sierra Leone,2023,82.05277388026366
Sierra Leone,2024,82.63362634216331
Sierra Leone,2025,83.00436217390053
Sierra Leone,2026,83.22252604910909
Sierra Leone,2027,83.34079173830251
Sierra Leone,2028,83.39972594043279
Sierra Leone,2029,83.4266233901671
Sierra Leone,2030,83.43779957191002
Singapore,2020,0.6176799720464808
Singapore,2021,0.604253691960556
Singapore,2022,0.5888396760519412
Singapore,2023,0.5736357488225365
Singapore,2024,0.5602954468156136
Singapore,2025,0.5497036727202773
Singapore,2026,0.5420199712420044
Singapore,2027,0.5368962422254022
Singapore,2028,0.5337430276135833
Singapore,2029,0.5319471100813817
Singapore,2030,0.5309985474251832
Sint Maarten (Dutch part),2020,0.05000000000000001
Sint Maarten (Dutch part),2021,0.05000000000000001
Sint Maarten (Dutch part),2022,0.05000000000000001
Sint Maarten (Dutch part),2023,0.05000000000000001
Sint Maarten (Dutch part),2024,0.05000000000000001
Sint Maarten (Dutch part),2025,0.05000000000000001
Sint Maarten (Dutch part),2026,0.05000000000000001
Sint Maarten (Dutch part),2027,0.05000000000000001
Sint Maarten (Dutch part),2028,0.05000000000000001
Sint Maarten (Dutch part),2029,0.05000000000000001
Sint Maarten (Dutch part),2030,0.05000000000000001
Slovakia,2020,11.143494818609193
Slovakia,2021,10.510981375572193
Slovakia,2022,9.963023150827743
Slovakia,2023,9.536342317062347
Slovakia,2024,9.233373661241417
Slovakia,2025,9.035159791662233
Slovakia,2026,8.91468546553262
Slovakia,2027,8.846184773203253
Slovakia,2028,8.809533373171686
Slovakia,2029,8.790992050629551
Slovakia,2030,8.782093646402874
Slovenia,2020,20.080524804848977
Slovenia,2021,19.955105552104023
Slovenia,2022,19.860165457987705
Slovenia,2023,19.778866693848062
Slovenia,2024,19.703209364977557
Slovenia,2025,19.63320074563193
Slovenia,2026,19.572565582602167
Slovenia,2027,19.52461738393634
Slovenia,2028,19.490213204419554
Slovenia,2029,19.467789734883414
Slovenia,2030,19.454470683188013
Solomon Islands,2020,49.43204012854809
Solomon Islands,2021,49.32862389310878
Solomon Islands,2022,49.25965591969394
Solomon Islands,2023,49.2625480811119
Solomon Islands,2024,49.32994004604304
Solomon Islands,2025,49.43233725089973
Solomon Islands,2026,49.538939476544066
Solomon Islands,2027,49.62923717484886
Solomon Islands,2028,49.695211439109855
Solomon Islands,2029,49.737959091729294
Solomon Islands,2030,49.762909458195146
Somalia,2020,94.74813154400158
Somalia,2021,94.68174629549597
Somalia,2022,94.59603693311722
Somalia,2023,94.49538568304716
Somalia,2024,94.39006635620419
Somalia,2025,94.29207671155103
Somalia,2026,94.21058813048583
Somalia,2027,94.14960158173848
Somalia,2028,94.10825892446427
Somalia,2029,94.08273254884637
Somalia,2030,94.06831181492346
South Africa,2020,10.473642978507
South Africa,2021,10.543274979143632
South Africa,2022,10.689304518819537
South Africa,2023,10.908633377062051
South Africa,2024,11.169794690446034
South Africa,2025,11.43107431782274
South Africa,2026,11.658106512673111
South Africa,2027,11.832965497231173
South Africa,2028,11.953936856457775
South Africa,2029,12.02980222404474
South Africa,2030,12.073214627565838
South Korea,2020,2.9488931150767828
South Korea,2021,2.833375179231587
South Korea,2022,2.6736939910220148
South Korea,2023,2.488327433674181
South Korea,2024,2.299591570183824
South Korea,2025,2.1280034975047304
South Korea,2026,1.9873354257734341
South Korea,2027,1.8826632204524667
South Korea,2028,1.8116199863526368
South Korea,2029,1.7674682129510757
South Korea,2030,1.742264242628725
South Sudan,2020,29.78422814048254
South Sudan,2021,29.784228142720686
South Sudan,2022,29.784228142721023
South Sudan,2023,29.784228142721023
South Sudan,2024,29.784228142721023
South Sudan,2025,29.784228142721023
South Sudan,2026,29.784228142721023
South Sudan,2027,29.784228142721023
South Sudan,2028,29.784228142721023
South Sudan,2029,29.784228142721023
South Sudan,2030,29.784228142721023
Spain,2020,14.248778525521256
Spain,2021,13.774758465676776
Spain,2022,13.36430764896921
Spain,2023,13.023770840910416
Spain,2024,12.754665014683333
Spain,2025,12.553446575681866
Spain,2026,12.411885995079775
Spain,2027,12.318576274433754
Spain,2028,12.261111740562024
Spain,2029,12.228104568331792
Spain,2030,12.210438835959822
Sri Lanka,2020,55.3088729157166
Sri Lanka,2021,56.15948132495119
Sri Lanka,2022,57.03217487128982
Sri Lanka,2023,57.81457710443454
Sri Lanka,2024,58.44504553106684
Sri Lanka,2025,58.90834993128043
Sri Lanka,2026,59.221458233021394
Sri Lanka,2027,59.41708747259768
Sri Lanka,2028,59.53048122988886
Sri Lanka,2029,59.59160189821265
Sri Lanka,2030,59.62228858119999
Sudan,2020,62.41424122919919
Sudan,2021,63.50282333907217
Sudan,2022,64.70406942085485
Sudan,2023,65.83336604073756
Sudan,2024,66.77240875660654
Sudan,2025,67.47650181037284
Sudan,2026,67.95795113162927
Sudan,2027,68.26035058012549
Sudan,2028,68.43567452738127
Sudan,2029,68.52982565659028
Sudan,2030,68.57677391673363
Suriname,2020,18.3292885099793
Suriname,2021,19.305187298103135
Suriname,2022,20.014731977009678
Suriname,2023,20.458212986081133
Suriname,2024,20.688296960312922
Suriname,2025,20.776166831429343
Suriname,2026,20.786339746605396
Suriname,2027,20.764612252514677
Suriname,2028,20.736991613966687
Suriname,2029,20.71458250658602
Suriname,2030,20.699814159340562
Sweden,2020,50.08666094701247
Sweden,2021,49.02280176981179
Sweden,2022,47.935897987505115
Sweden,2023,46.96103877872633
Sweden,2024,46.174032592617024
Sweden,2025,45.594484984163195
Sweden,2026,45.20210329605328
Sweden,2027,44.95662165624697
Sweden,2028,44.814233152881414
Sweden,2029,44.73748257261873
Sweden,2030,44.69897439049298
Switzerland,2020,23.420127482599604
Switzerland,2021,22.8928633226922
Switzerland,2022,22.359383133924375
Switzerland,2023,21.886536691055756
Switzerland,2024,21.510232092518805
Switzerland,2025,21.23771431175853
Switzerland,2026,21.05665351215841
Switzerland,2027,20.945697910929095
Switzerland,2028,20.882750858207725
Switzerland,2029,20.849602746990517
Switzerland,2030,20.83336762048502
Syria,2020,1.1332535210591386
Syria,2021,1.431135760759498
Syria,2022,1.6936796412698543
Syria,2023,1.8718695398111023
Syria,2024,1.9592597102018978
Syria,2025,1.977188675215011
Syria,2026,1.955917635244337
Syria,2027,1.9210870061670051
Syria,2028,1.8883124682683432
Syria,2029,1.863934164180378
Syria,2030,1.8484085923916145
Tajikistan,2020,46.00889489298922
Tajikistan,2021,47.72978152966357
Tajikistan,2022,49.55547252815769
Tajikistan,2023,51.23753559196265
Tajikistan,2024,52.62584194979526
Tajikistan,2025,53.66840641509153
Tajikistan,2026,54.38706241740685
Tajikistan,2027,54.844253039587365
Tajikistan,2028,55.11363840365205
Tajikistan,2029,55.26100777832229
Tajikistan,2030,55.33598804516369
Tanzania,2020,86.42873339684405
Tanzania,2021,86.99102036001773
Tanzania,2022,87.52598622645074
Tanzania,2023,88.01028425669446
Tanzania,2024,88.42376790646941
Tanzania,2025,88.75380043678679
Tanzania,2026,88.99860297270536
Tanzania,2027,89.16681335672119
Tanzania,2028,89.27375300509398
Tanzania,2029,89.3366538090647
Tanzania,2030,89.37090355280877
Thailand,2020,22.385890295518873
Thailand,2021,22.438058795976534
Thailand,2022,22.458212448621843
Thailand,2023,22.435987694396342
Thailand,2024,22.37907626499609
Thailand,2025,22.304712636384075
Thailand,2026,22.230369378944815
Thailand,2027,22.167860699083654
Thailand,2028,22.121893692376105
Thailand,2029,22.091717690728505
Thailand,2030,22.07381491953615
Togo,2020,73.91169936379997
Togo,2021,72.90015188887955
Togo,2022,72.57109367578882
Togo,2023,72.76597122696818
Togo,2024,73.25195228234881
Togo,2025,73.81799168920497
Togo,2026,74.3247813003368
Togo,2027,74.71037111386003
Togo,2028,74.96952695555764
Togo,2029,75.12639221510105
Togo,2030,75.21286027149391
Tonga,2020,1.66919223882375
Tonga,2021,1.6130925090890988
Tonga,2022,1.6105434722729823
Tonga,2023,1.6515997970743062
Tonga,2024,1.7166299002637924
Tonga,2025,1.7861641231112297
Tonga,2026,1.846813013737272
Tonga,2027,1.8926331395834026
Tonga,2028,1.9234548119768236
Tonga,2029,1.942196302979491
Tonga,2030,1.9525940754019966
Trinidad and Tobago,2020,0.5235413511836177
Trinidad and Tobago,2021,0.5331954170665376
Trinidad and Tobago,2022,0.540114834310712
Trinidad and Tobago,2023,0.5446892478167308
Trinidad and Tobago,2024,0.547486823279275
Trinidad and Tobago,2025,0.5490728834411963
Trinidad and Tobago,2026,0.549907765761766
Trinidad and Tobago,2027,0.5503162885170906
Trinidad and Tobago,2028,0.5505022824729929
Trinidad and Tobago,2029,0.5505811318854907
Trinidad and Tobago,2030,0.5506122763199688
Tunisia,2020,11.85475529837364
Tunisia,2021,12.028494063789523
Tunisia,2022,12.274531956099626
Tunisia,2023,12.540860747942418
Tunisia,2024,12.784345155476235
Tunisia,2025,12.979891682307045
Tunisia,2026,13.120651446103176
Tunisia,2027,13.21254774208684
Tunisia,2028,13.267378772203273
Tunisia,2029,13.297435388601736
Tunisia,2030,13.312629328082968
Turkey,2020,12.018597117699276
Turkey,2021,12.225898129248385
Turkey,2022,12.54257073084783
Turkey,2023,12.904463597644282
Turkey,2024,13.252410097019283
Turkey,2025,13.546257829822196
Turkey,2026,13.76886082237126
Turkey,2027,13.921947202180439
Turkey,2028,14.01824420203448
Turkey,2029,14.07393316676051
Turkey,2030,14.103648051750405
Turkmenistan,2020,0.07
Turkmenistan,2021,0.07
Turkmenistan,2022,0.07
Turkmenistan,2023,0.07
Turkmenistan,2024,0.07
Turkmenistan,2025,0.07
Turkmenistan,2026,0.07
Turkmenistan,2027,0.07
Turkmenistan,2028,0.07
Turkmenistan,2029,0.07
Turkmenistan,2030,0.07
Turks and Caicos Islands,2020,0.385
Turks and Caicos Islands,2021,0.385
Turks and Caicos Islands,2022,0.385
Turks and Caicos Islands,2023,0.385
Turks and Caicos Islands,2024,0.385
Turks and Caicos Islands,2025,0.385
Turks and Caicos Islands,2026,0.385
Turks and Caicos Islands,2027,0.385
Turks and Caicos Islands,2028,0.385
Turks and Caicos Islands,2029,0.385
Turks and Caicos Islands,2030,0.385
Tuvalu,2020,6.774281941178526
Tuvalu,2021,6.11554302066802
Tuvalu,2022,5.28771499772628
Tuvalu,2023,4.452641779773003
Tuvalu,2024,3.723800429089699
Tuvalu,2025,3.1559526455016917
Tuvalu,2026,2.7545887832936353
Tuvalu,2027,2.494772669205713
Tuvalu,2028,2.3398090378345247
Tuvalu,2029,2.254305459931786
Tuvalu,2030,2.210537732668351
Uganda,2020,90.19994354893919
Uganda,2021,90.47278767407916
Uganda,2022,90.85003877285084
Uganda,2023,91.26668581687171
Uganda,2024,91.66498788782525
Uganda,2025,92.00510640639706
Uganda,2026,92.26854456154149
Uganda,2027,92.45519591395413
Uganda,2028,92.57678538982503
Uganda,2029,92.64984803324445
Uganda,2030,92.6904365667657
Ukraine,2020,7.07318796936676
Ukraine,2021,6.627708823993564
Ukraine,2022,6.000255272336719
Ukraine,2023,5.332272961145897
Ukraine,2024,4.731702494150562
Ukraine,2025,4.2564705926992294
Ukraine,2026,3.918739414629107
Ukraine,2027,3.7006809405331476
Ukraine,2028,3.571835802166176
Ukraine,2029,3.5018215675247366
Ukraine,2030,3.466710865019661
United Arab Emirates,2020,0.2164670118577443
United Arab Emirates,2021,0.21244225046618295
United Arab Emirates,2022,0.20770619247585353
United Arab Emirates,2023,0.2029748858186508
United Arab Emirates,2024,0.19879282875457033
United Arab Emirates,2025,0.19545727422170395
United Arab Emirates,2026,0.19303045183452966
United Arab Emirates,2027,0.19140905525741708
United Arab Emirates,2028,0.19040993644506368
United Arab Emirates,2029,0.18984038774816225
United Arab Emirates,2030,0.1895393840782114
United Kingdom,2020,8.330783023659555
United Kingdom,2021,7.601729892803376
United Kingdom,2022,6.83335727572555
United Kingdom,2023,6.125127470381505
United Kingdom,2024,5.538398952507143
United Kingdom,2025,5.095282052987065
United Kingdom,2026,4.787688530087167
United Kingdom,2027,4.5904385315117615
United Kingdom,2028,4.473201062078974
United Kingdom,2029,4.408474172388754
United Kingdom,2030,4.375228511144332
United States,2020,10.10197497611719
United States,2021,9.916218054048183
United States,2022,9.603527832853455
United States,2023,9.222793290687147
United States,2024,8.839049824669468
United States,2025,8.502933892713848
United States,2026,8.240910735363135
United States,2027,8.056581186728305
United States,2028,7.938522813689309
United States,2029,7.869263869540573
United States,2030,7.831885391095302
Uruguay,2020,57.12769018713853
Uruguay,2021,55.57153263959155
Uruguay,2022,54.062913776410106
Uruguay,2023,52.75536955672207
Uruguay,2024,51.724617056439826
Uruguay,2025,50.97839774484607
Uruguay,2026,50.47933180722617
Uruguay,2027,50.16981105299305
Uruguay,2028,49.99133525732219
Uruguay,2029,49.89548401237016
Uruguay,2030,49.84747899129978
Uzbekistan,2020,1.2361651259138073
Uzbekistan,2021,1.0586972300539368
Uzbekistan,2022,0.9325779366297648
Uzbekistan,2023,0.8685876582878065
Uzbekistan,2024,0.8570240687548979
Uzbekistan,2025,0.8781443861637407
Uzbekistan,2026,0.9123175871595939
Uzbekistan,2027,0.9458478363152689
Uzbekistan,2028,0.9721034098915754
Uzbekistan,2029,0.9897645941262612
Uzbekistan,2030,1.0002962565477995
Vanuatu,2020,37.7792648249994
Vanuatu,2021,38.60681382794727
Vanuatu,2022,39.421790075093995
Vanuatu,2023,40.14987933218675
Vanuatu,2024,40.74515703652721
Vanuatu,2025,41.19322236154633
Vanuatu,2026,41.505005691309414
Vanuatu,2027,41.70615721631683
Vanuatu,2028,41.82673056917854
Vanuatu,2029,41.89397803214193
Vanuatu,2030,41.92891242954001
Venezuela,2020,15.956083580857989
Venezuela,2021,15.788221608010176
Venezuela,2022,15.648797323075412
Venezuela,2023,15.552722858408265
Venezuela,2024,15.495651156812254
Venezuela,2025,15.465872884041424
Venezuela,2026,15.452081952907841
Venezuela,2027,15.446376475579148
Venezuela,2028,15.444258993800759
Venezuela,2029,15.443551970798916
Venezuela,2030,15.443339139035167
Vietnam,2020,30.398467938905334
Vietnam,2021,32.1368652686663
Vietnam,2022,34.003246608368194
Vietnam,2023,35.73835164687142
Vietnam,2024,37.17819488348401
Vietnam,2025,38.26192417116357
Vietnam,2026,39.00885177298106
Vietnam,2027,39.48314397283701
Vietnam,2028,39.76176971967346
Vietnam,2029,39.91363711015047
Vietnam,2030,39.99059997908993
World,2020,16.47337872085788
World,2021,16.460774580316055
World,2022,16.4562712976757
World,2023,16.454929094293846
World,2024,16.45459201372797
World,2025,16.454520200800527
World,2026,16.454507160405246
World,2027,16.45450513501576
World,2028,16.454504865247383
World,2029,16.45450483437219
World,2030,16.454504831330986
Yemen,2020,1.0328901326466042
Yemen,2021,0.9893599995456219
Yemen,2022,0.9466896220379958
Yemen,2023,0.913717987704232
Yemen,2024,0.8923832525679096
Yemen,2025,0.8804929740326528
Yemen,2026,0.8746947590105504
Yemen,2027,0.8721963206599364
Yemen,2028,0.871238706569114
Yemen,2029,0.8709106884154483
Yemen,2030,0.8708099275758232
Zambia,2020,83.08216396802665
Zambia,2021,83.65953388784833
Zambia,2022,84.30064664868256
Zambia,2023,84.93123950585063
Zambia,2024,85.48943220835416
Zambia,2025,85.9380106714007
Zambia,2026,86.26717203226433
Zambia,2027,86.48864761065998
Zambia,2028,86.62574066532163
Zambia,2029,86.70401619858592
Zambia,2030,86.74533043483002
Zimbabwe,2020,79.9836209661636
Zimbabwe,2021,78.97271980512234
Zimbabwe,2022,78.12900840090053
Zimbabwe,2023,77.54445809955244
Zimbabwe,2024,77.21652845917816
Zimbabwe,2025,77.08451682656016
Zimbabwe,2026,77.0709971400562
Zimbabwe,2027,77.11065689206447
Zimbabwe,2028,77.16171927624214
Zimbabwe,2029,77.20433690962477
Zimbabwe,2030,77.23323146291492
